ibge;municipio;ano;populacao
310870;Brás Pires;2018;4374
310855;Brasilândia de Minas;2018;16321
310860;Brasília de Minas;2018;32288
310880;Braúnas;2018;4835
310890;Brazópolis;2018;14508
310900;Brumadinho;2018;39520
310910;Bueno Brandão;2018;11010
310920;Buenópolis;2018;10377
310925;Bugre;2018;4074
310930;Buritis;2018;24663
310940;Buritizeiro;2018;27988
310945;Cabeceira Grande;2018;6909
310950;Cabo Verde;2018;14075
310960;Cachoeira da Prata;2018;3616
310970;Cachoeira de Minas;2018;11514
310270;Cachoeira de Pajeú;2018;9382
310980;Cachoeira Dourada;2018;2677
310990;Caetanópolis;2018;11495
311000;Caeté;2018;44377
311010;Caiana;2018;5450
311020;Cajuri;2018;4002
311030;Caldas;2018;14417
311040;Camacho;2018;2934
311050;Camanducaia;2018;21738
311060;Cambuí;2018;29278
311070;Cambuquira;2018;12816
311080;Campanário;2018;3711
311090;Campanha;2018;16565
311100;Campestre;2018;21056
311110;Campina Verde;2018;19738
311115;Campo Azul;2018;3810
311120;Campo Belo;2018;53866
311130;Campo do Meio;2018;11658
311140;Campo Florido;2018;8029
311150;Campos Altos;2018;15356
311160;Campos Gerais;2018;28703
311190;Cana Verde;2018;5612
311170;Canaã;2018;4579
311180;Canápolis;2018;12025
311200;Candeias;2018;14883
311205;Cantagalo;2018;4498
311210;Caparaó;2018;5424
311220;Capela Nova;2018;4673
311230;Capelinha;2018;37856
311240;Capetinga;2018;6952
311250;Capim Branco;2018;9679
311260;Capinópolis;2018;16109
311265;Capitão Andrade;2018;5420
311270;Capitão Enéas;2018;15153
311280;Capitólio;2018;8601
311290;Caputira;2018;9287
311300;Caraí;2018;23586
311310;Caranaíba;2018;3200
311320;Carandaí;2018;25327
311330;Carangola;2018;32988
311340;Caratinga;2018;91503
311350;Carbonita;2018;9396
311360;Careaçu;2018;6721
311370;Carlos Chagas;2018;19007
311380;Carmésia;2018;2617
311390;Carmo da Cachoeira;2018;12158
311400;Carmo da Mata;2018;11439
311410;Carmo de Minas;2018;14769
311420;Carmo do Cajuru;2018;22257
311430;Carmo do Paranaíba;2018;30324
311440;Carmo do Rio Claro;2018;21180
311450;Carmópolis de Minas;2018;19144
311455;Carneirinho;2018;9986
311460;Carrancas;2018;4044
311470;Carvalhópolis;2018;3560
311480;Carvalhos;2018;4495
311490;Casa Grande;2018;2260
311500;Cascalho Rico;2018;3057
311510;Cássia;2018;17739
311530;Cataguases;2018;74691
311535;Catas Altas;2018;5330
311540;Catas Altas da Noruega;2018;3629
311545;Catuji;2018;6366
311547;Catuti;2018;5008
311550;Caxambu;2018;21703
311560;Cedro do Abaeté;2018;1171
311570;Central de Minas;2018;7017
311580;Centralina;2018;10425
311590;Chácara;2018;3121
311600;Chalé;2018;5709
311610;Chapada do Norte;2018;15368
311615;Chapada Gaúcha;2018;13397
311620;Chiador;2018;2702
311630;Cipotânea;2018;6774
311640;Claraval;2018;4810
311650;Claro dos Poções;2018;7590
311660;Cláudio;2018;28366
311670;Coimbra;2018;7517
311680;Coluna;2018;8907
311690;Comendador Gomes;2018;3103
311700;Comercinho;2018;7090
311710;Conceição da Aparecida;2018;10261
311520;Conceição da Barra de Minas;2018;3962
311730;Conceição das Alagoas;2018;27425
311720;Conceição das Pedras;2018;2811
311740;Conceição de Ipanema;2018;4570
311750;Conceição do Mato Dentro;2018;17641
311760;Conceição do Pará;2018;5480
311770;Conceição do Rio Verde;2018;13590
311780;Conceição dos Ouros;2018;11525
311783;Cônego Marinho;2018;7595
311787;Confins;2018;6657
311790;Congonhal;2018;11813
311800;Congonhas;2018;54196
311810;Congonhas do Norte;2018;5044
311820;Conquista;2018;6908
311830;Conselheiro Lafaiete;2018;127539
311840;Conselheiro Pena;2018;22892
311850;Consolação;2018;1782
311860;Contagem;2018;659070
311870;Coqueiral;2018;9191
311880;Coração de Jesus;2018;26592
311890;Cordisburgo;2018;8883
311900;Cordislândia;2018;3534
311910;Corinto;2018;23797
311920;Coroaci;2018;10040
311930;Coromandel;2018;27982
311940;Coronel Fabriciano;2018;109405
311950;Coronel Murta;2018;9228
311960;Coronel Pacheco;2018;3080
311970;Coronel Xavier Chaves;2018;3426
311980;Córrego Danta;2018;3241
311990;Córrego do Bom Jesus;2018;3714
311995;Córrego Fundo;2018;6290
312000;Córrego Novo;2018;2814
312010;Couto de Magalhães de Minas;2018;4396
312015;Crisólita;2018;6646
312020;Cristais;2018;12660
312030;Cristália;2018;5960
312040;Cristiano Otoni;2018;5145
312050;Cristina;2018;10258
312060;Crucilândia;2018;5014
312070;Cruzeiro da Fortaleza;2018;4134
312080;Cruzília;2018;15358
312083;Cuparaque;2018;4960
312087;Curral de Dentro;2018;7656
312090;Curvelo;2018;79625
312100;Datas;2018;5399
312110;Delfim Moreira;2018;8035
312120;Delfinópolis;2018;7098
312125;Delta;2018;10291
312130;Descoberto;2018;4996
312140;Desterro de Entre Rios;2018;7232
312150;Desterro do Melo;2018;2919
312160;Diamantina;2018;47617
312170;Diogo de Vasconcelos;2018;3814
312180;Dionísio;2018;7852
312190;Divinésia;2018;3411
312200;Divino;2018;19884
312210;Divino das Laranjeiras;2018;4984
312220;Divinolândia de Minas;2018;7527
312230;Divinópolis;2018;235977
312235;Divisa Alegre;2018;6702
312240;Divisa Nova;2018;5996
312245;Divisópolis;2018;10820
312247;Dom Bosco;2018;3699
312250;Dom Cavati;2018;5097
312260;Dom Joaquim;2018;4482
312270;Dom Silvério;2018;5243
312280;Dom Viçoso;2018;3007
312290;Dona Eusébia;2018;6523
312300;Dores de Campos;2018;10081
312310;Dores de Guanhães;2018;5185
312320;Dores do Indaiá;2018;13541
312330;Dores do Turvo;2018;4289
312340;Doresópolis;2018;1521
312350;Douradoquara;2018;1905
312352;Durandé;2018;7811
312360;Elói Mendes;2018;27823
312370;Engenheiro Caldas;2018;11064
312380;Engenheiro Navarro;2018;7244
312385;Entre Folhas;2018;5362
312390;Entre Rios de Minas;2018;15214
312400;Ervália;2018;18829
312410;Esmeraldas;2018;70200
312420;Espera Feliz;2018;24773
312430;Espinosa;2018;31624
312440;Espírito Santo do Dourado;2018;4673
312450;Estiva;2018;11321
312460;Estrela Dalva;2018;2361
312470;Estrela do Indaiá;2018;3508
312480;Estrela do Sul;2018;7936
312490;Eugenópolis;2018;11218
312500;Ewbank da Câmara;2018;3904
312510;Extrema;2018;35474
312520;Fama;2018;2379
312530;Faria Lemos;2018;3262
312540;Felício dos Santos;2018;4804
312560;Felisburgo;2018;7409
312570;Felixlândia;2018;15235
312580;Fernandes Tourinho;2018;3394
312590;Ferros;2018;9949
312595;Fervedouro;2018;10957
312600;Florestal;2018;7386
312610;Formiga;2018;67540
312620;Formoso;2018;9431
312630;Fortaleza de Minas;2018;4387
312640;Fortuna de Minas;2018;2927
312650;Francisco Badaró;2018;10343
312660;Francisco Dumont;2018;5187
312670;Francisco Sá;2018;26181
312675;Franciscópolis;2018;5446
312680;Frei Gaspar;2018;5891
312690;Frei Inocêncio;2018;9555
312695;Frei Lagonegro;2018;3469
312700;Fronteira;2018;17701
312705;Fronteira dos Vales;2018;4601
312707;Fruta de Leite;2018;5441
312710;Frutal;2018;58962
312720;Funilândia;2018;4304
312730;Galiléia;2018;6844
312733;Gameleiras;2018;5122
312735;Glaucilândia;2018;3136
312737;Goiabeira;2018;3328
312738;Goianá;2018;3940
312740;Gonçalves;2018;4345
312750;Gonzaga;2018;6145
312760;Gouveia;2018;11833
312770;Governador Valadares;2018;278685
312780;Grão Mogol;2018;15779
312790;Grupiara;2018;1389
312800;Guanhães;2018;34057
312810;Guapé;2018;14233
312820;Guaraciaba;2018;10333
312825;Guaraciama;2018;4954
312830;Guaranésia;2018;19025
312840;Guarani;2018;8903
312850;Guarará;2018;3818
312860;Guarda-Mor;2018;6591
312870;Guaxupé;2018;51750
312880;Guidoval;2018;7105
312890;Guimarânia;2018;7971
312900;Guiricema;2018;8442
312910;Gurinhatã;2018;5704
312920;Heliodora;2018;6524
312930;Iapu;2018;10867
312940;Ibertioga;2018;5033
312950;Ibiá;2018;25035
312960;Ibiaí;2018;8351
312965;Ibiracatu;2018;5975
312970;Ibiraci;2018;13687
312980;Ibirité;2018;179015
312990;Ibitiúra de Minas;2018;3483
313000;Ibituruna;2018;2982
313005;Icaraí de Minas;2018;11879
313010;Igarapé;2018;42246
313020;Igaratinga;2018;10709
313030;Iguatama;2018;7971
313040;Ijaci;2018;6488
313050;Ilicínea;2018;12303
313055;Imbé de Minas;2018;6865
313060;Inconfidentes;2018;7297
313065;Indaiabira;2018;7363
313070;Indianópolis;2018;6829
313080;Ingaí;2018;2757
313090;Inhapim;2018;24204
313100;Inhaúma;2018;6228
313110;Inimutaba;2018;7467
313115;Ipaba;2018;18438
313120;Ipanema;2018;19717
313130;Ipatinga;2018;261344
313140;Ipiaçu;2018;4217
313150;Ipuiúna;2018;10039
313160;Iraí de Minas;2018;6944
313170;Itabira;2018;119186
313180;Itabirinha;2018;11446
313190;Itabirito;2018;51281
313200;Itacambira;2018;5353
313210;Itacarambi;2018;18142
313220;Itaguara;2018;13278
313230;Itaipé;2018;12681
313240;Itajubá;2018;96389
313250;Itamarandiba;2018;34527
313260;Itamarati de Minas;2018;4333
313270;Itambacuri;2018;23212
313280;Itambé do Mato Dentro;2018;2107
313290;Itamogi;2018;10229
313300;Itamonte;2018;15440
313310;Itanhandu;2018;15236
313320;Itanhomi;2018;12212
313330;Itaobim;2018;21096
313340;Itapagipe;2018;15102
313350;Itapecerica;2018;21763
313360;Itapeva;2018;9682
313370;Itatiaiuçu;2018;11037
313375;Itaú de Minas;2018;16014
313380;Itaúna;2018;92561
313390;Itaverava;2018;5470
313400;Itinga;2018;14956
313410;Itueta;2018;6039
313420;Ituiutaba;2018;104067
313430;Itumirim;2018;6048
313440;Iturama;2018;38822
313450;Itutinga;2018;3809
313460;Jaboticatubas;2018;19858
313470;Jacinto;2018;12329
313480;Jacuí;2018;7681
313490;Jacutinga;2018;25684
313500;Jaguaraçu;2018;3124
313505;Jaíba;2018;38413
313507;Jampruca;2018;5378
313510;Janaúba;2018;71265
313520;Januária;2018;67628
313530;Japaraíba;2018;4314
313535;Japonvar;2018;8556
313540;Jeceaba;2018;4973
313545;Jenipapo de Minas;2018;7645
313550;Jequeri;2018;12460
313560;Jequitaí;2018;7597
313570;Jequitibá;2018;5215
313580;Jequitinhonha;2018;25305
313590;Jesuânia;2018;4795
313600;Joaíma;2018;15410
313610;Joanésia;2018;4674
313620;João Monlevade;2018;79387
313630;João Pinheiro;2018;48561
313640;Joaquim Felício;2018;4662
313650;Jordânia;2018;10780
313652;José Gonçalves de Minas;2018;4516
313655;José Raydan;2018;4938
313657;Josenópolis;2018;4844
313665;Juatuba;2018;26484
313670;Juiz de Fora;2018;564310
313680;Juramento;2018;4316
313690;Juruaia;2018;10441
313695;Juvenília;2018;5733
313700;Ladainha;2018;18026
313710;Lagamar;2018;7627
313720;Lagoa da Prata;2018;51601
313730;Lagoa dos Patos;2018;4124
313740;Lagoa Dourada;2018;12953
313750;Lagoa Formosa;2018;17991
313753;Lagoa Grande;2018;9454
313760;Lagoa Santa;2018;63359
313770;Lajinha;2018;19928
313780;Lambari;2018;20719
313790;Lamim;2018;3404
313800;Laranjal;2018;6786
313810;Lassance;2018;6522
313820;Lavras;2018;102728
313830;Leandro Ferreira;2018;3233
313835;Leme do Prado;2018;4915
313840;Leopoldina;2018;52532
313850;Liberdade;2018;5109
313860;Lima Duarte;2018;16671
313862;Limeira do Oeste;2018;7481
313865;Lontra;2018;9008
313867;Luisburgo;2018;6275
313868;Luislândia;2018;6680
313870;Luminárias;2018;5454
313880;Luz;2018;18172
313890;Machacalis;2018;7110
313900;Machado;2018;41844
313910;Madre de Deus de Minas;2018;5087
313920;Malacacheta;2018;18700
313925;Mamonas;2018;6532
313930;Manga;2018;18594
313940;Manhuaçu;2018;89256
313950;Manhumirim;2018;22608
313960;Mantena;2018;27640
313980;Mar de Espanha;2018;12725
313970;Maravilhas;2018;7904
313990;Maria da Fé;2018;14136
314000;Mariana;2018;60142
314010;Marilac;2018;4134
314015;Mário Campos;2018;15207
314020;Maripá de Minas;2018;2959
314030;Marliéria;2018;4044
314040;Marmelópolis;2018;2784
314050;Martinho Campos;2018;13330
314053;Martins Soares;2018;8299
314055;Mata Verde;2018;8526
314060;Materlândia;2018;4482
314070;Mateus Leme;2018;30798
317150;Mathias Lobato;2018;3227
314080;Matias Barbosa;2018;14385
314085;Matias Cardoso;2018;11050
314090;Matipó;2018;18808
314100;Mato Verde;2018;12508
314110;Matozinhos;2018;37473
314120;Matutina;2018;3758
314130;Medeiros;2018;3771
314140;Medina;2018;20882
314150;Mendes Pimentel;2018;6446
314160;Mercês;2018;10720
314170;Mesquita;2018;5666
314180;Minas Novas;2018;31471
314190;Minduri;2018;3896
314200;Mirabela;2018;13557
314210;Miradouro;2018;10721
314220;Miraí;2018;14913
314225;Miravânia;2018;4861
314230;Moeda;2018;4904
314240;Moema;2018;7479
314250;Monjolos;2018;2240
314260;Monsenhor Paulo;2018;8648
314270;Montalvânia;2018;15012
314280;Monte Alegre de Minas;2018;20999
314290;Monte Azul;2018;21017
314300;Monte Belo;2018;13180
314310;Monte Carmelo;2018;47682
314315;Monte Formoso;2018;4889
314320;Monte Santo de Minas;2018;21534
314340;Monte Sião;2018;23569
314330;Montes Claros;2018;404804
314345;Montezuma;2018;8180
314350;Morada Nova de Minas;2018;8815
314360;Morro da Garça;2018;2488
314370;Morro do Pilar;2018;3211
314380;Munhoz;2018;6065
314390;Muriaé;2018;108113
314400;Mutum;2018;26997
314410;Muzambinho;2018;20594
314420;Nacip Raydan;2018;3219
314430;Nanuque;2018;40839
314435;Naque;2018;6939
314437;Natalândia;2018;3314
314440;Natércia;2018;4731
314450;Nazareno;2018;8555
314460;Nepomuceno;2018;26709
314465;Ninheira;2018;10263
314467;Nova Belém;2018;3255
314470;Nova Era;2018;17607
314480;Nova Lima;2018;93577
314490;Nova Módica;2018;3627
314500;Nova Ponte;2018;15280
314505;Nova Porteirinha;2018;7504
314510;Nova Resende;2018;16610
314520;Nova Serrana;2018;99770
313660;Nova União;2018;5718
314530;Novo Cruzeiro;2018;31326
314535;Novo Oriente de Minas;2018;10731
314537;Novorizonte;2018;5273
314540;Olaria;2018;1775
314545;Olhos-d'Água;2018;6018
314550;Olímpio Noronha;2018;2765
314560;Oliveira;2018;41529
314570;Oliveira Fortes;2018;2136
314580;Onça de Pitangui;2018;3144
314585;Oratórios;2018;4647
314587;Orizânia;2018;7954
314590;Ouro Branco;2018;39121
314600;Ouro Fino;2018;33481
314610;Ouro Preto;2018;73994
314620;Ouro Verde de Minas;2018;5954
314625;Padre Carvalho;2018;6332
314630;Padre Paraíso;2018;20052
314655;Pai Pedro;2018;6084
314640;Paineiras;2018;4510
314650;Pains;2018;8270
314660;Paiva;2018;1535
314670;Palma;2018;6621
314675;Palmópolis;2018;5671
314690;Papagaios;2018;15543
314710;Pará de Minas;2018;93101
314700;Paracatu;2018;92430
314720;Paraguaçu;2018;21418
314730;Paraisópolis;2018;20940
314740;Paraopeba;2018;24375
314760;Passa Quatro;2018;16294
314770;Passa Tempo;2018;8112
314780;Passa-Vinte;2018;2048
314750;Passabém;2018;1664
314790;Passos;2018;113998
314795;Patis;2018;5942
314800;Patos de Minas;2018;150833
314810;Patrocínio;2018;90041
314820;Patrocínio do Muriaé;2018;5652
314830;Paula Cândido;2018;9557
314840;Paulistas;2018;4849
314850;Pavão;2018;8481
314860;Peçanha;2018;17545
314870;Pedra Azul;2018;24319
314875;Pedra Bonita;2018;7065
314880;Pedra do Anta;2018;3100
314890;Pedra do Indaiá;2018;3969
314900;Pedra Dourada;2018;2475
314910;Pedralva;2018;11246
314915;Pedras de Maria da Cruz;2018;11453
314920;Pedrinópolis;2018;3626
314930;Pedro Leopoldo;2018;63789
314940;Pedro Teixeira;2018;1808
314950;Pequeri;2018;3310
314960;Pequi;2018;4379
314970;Perdigão;2018;11249
314980;Perdizes;2018;16009
314990;Perdões;2018;21291
314995;Periquito;2018;6847
315000;Pescador;2018;4246
315010;Piau;2018;2763
315015;Piedade de Caratinga;2018;8426
315020;Piedade de Ponte Nova;2018;4140
315030;Piedade do Rio Grande;2018;4528
315040;Piedade dos Gerais;2018;4955
315050;Pimenta;2018;8631
315053;Pingo-d'Água;2018;4894
315057;Pintópolis;2018;7490
315060;Piracema;2018;6421
315070;Pirajuba;2018;6044
315080;Piranga;2018;17618
315090;Piranguçu;2018;5455
315100;Piranguinho;2018;8550
315110;Pirapetinga;2018;10731
315120;Pirapora;2018;56208
315130;Piraúba;2018;10816
315140;Pitangui;2018;27755
315150;Piumhi;2018;34456
315160;Planura;2018;11968
315170;Poço Fundo;2018;16734
315180;Poços de Caldas;2018;166111
315190;Pocrane;2018;8508
315200;Pompéu;2018;31583
315210;Ponte Nova;2018;59605
315213;Ponto Chique;2018;4237
315217;Ponto dos Volantes;2018;12061
315220;Porteirinha;2018;37950
315230;Porto Firme;2018;11208
315240;Poté;2018;16491
315250;Pouso Alegre;2018;148862
315260;Pouso Alto;2018;5981
315270;Prados;2018;8979
315280;Prata;2018;27688
315290;Pratápolis;2018;8642
315300;Pratinha;2018;3573
315310;Presidente Bernardes;2018;5398
315320;Presidente Juscelino;2018;3676
315330;Presidente Kubitschek;2018;3004
315340;Presidente Olegário;2018;19377
315360;Prudente de Morais;2018;10629
315370;Quartel Geral;2018;3542
315380;Queluzito;2018;1934
315390;Raposos;2018;16277
315400;Raul Soares;2018;23814
315410;Recreio;2018;10514
315415;Reduto;2018;7105
315420;Resende Costa;2018;11459
315430;Resplendor;2018;17398
315440;Ressaquinha;2018;4798
315445;Riachinho;2018;8138
315450;Riacho dos Machados;2018;9487
315460;Ribeirão das Neves;2018;331045
315470;Ribeirão Vermelho;2018;4019
315480;Rio Acima;2018;10203
315490;Rio Casca;2018;13659
315510;Rio do Prado;2018;5167
315500;Rio Doce;2018;2599
315520;Rio Espera;2018;5549
315530;Rio Manso;2018;5783
315540;Rio Novo;2018;8941
315550;Rio Paranaíba;2018;12291
315560;Rio Pardo de Minas;2018;30779
315570;Rio Piracicaba;2018;14346
315580;Rio Pomba;2018;17858
315590;Rio Preto;2018;5467
315600;Rio Vermelho;2018;12957
315610;Ritápolis;2018;4648
315620;Rochedo de Minas;2018;2289
315630;Rodeiro;2018;7991
315640;Romaria;2018;3547
315645;Rosário da Limeira;2018;4566
315650;Rubelita;2018;6198
315660;Rubim;2018;10226
315670;Sabará;2018;135421
315680;Sabinópolis;2018;15525
315690;Sacramento;2018;25989
315700;Salinas;2018;41349
315710;Salto da Divisa;2018;7007
315720;Santa Bárbara;2018;30807
315725;Santa Bárbara do Leste;2018;8113
315727;Santa Bárbara do Monte Verde;2018;3117
315730;Santa Bárbara do Tugúrio;2018;4454
315733;Santa Cruz de Minas;2018;8541
315737;Santa Cruz de Salinas;2018;4177
315740;Santa Cruz do Escalvado;2018;4793
315750;Santa Efigênia de Minas;2018;4438
315760;Santa Fé de Minas;2018;3866
315765;Santa Helena de Minas;2018;6345
315770;Santa Juliana;2018;13743
315780;Santa Luzia;2018;218147
315790;Santa Margarida;2018;16111
315800;Santa Maria de Itabira;2018;10836
315810;Santa Maria do Salto;2018;5248
315820;Santa Maria do Suaçuí;2018;14620
315920;Santa Rita de Caldas;2018;8974
315940;Santa Rita de Ibitipoca;2018;3449
315930;Santa Rita de Jacutinga;2018;4905
315935;Santa Rita de Minas;2018;7155
315950;Santa Rita do Itueto;2018;5522
315960;Santa Rita do Sapucaí;2018;42751
315970;Santa Rosa da Serra;2018;3343
315980;Santa Vitória;2018;19608
315830;Santana da Vargem;2018;7128
315840;Santana de Cataguases;2018;3853
315850;Santana de Pirapama;2018;7696
315860;Santana do Deserto;2018;3971
315870;Santana do Garambéu;2018;2438
315880;Santana do Jacaré;2018;4807
315890;Santana do Manhuaçu;2018;8681
315895;Santana do Paraíso;2018;33934
315900;Santana do Riacho;2018;4274
315910;Santana dos Montes;2018;3789
315990;Santo Antônio do Amparo;2018;18434
316000;Santo Antônio do Aventureiro;2018;3602
316010;Santo Antônio do Grama;2018;3937
316020;Santo Antônio do Itambé;2018;3877
316030;Santo Antônio do Jacinto;2018;11677
316040;Santo Antônio do Monte;2018;28054
316045;Santo Antônio do Retiro;2018;7256
316050;Santo Antônio do Rio Abaixo;2018;1770
316060;Santo Hipólito;2018;3109
316070;Santos Dumont;2018;46555
316080;São Bento Abade;2018;5220
316090;São Brás do Suaçuí;2018;3721
316095;São Domingos das Dores;2018;5630
316100;São Domingos do Prata;2018;17393
316105;São Félix de Minas;2018;3377
316110;São Francisco;2018;56163
316120;São Francisco de Paula;2018;6535
316130;São Francisco de Sales;2018;6200
316140;São Francisco do Glória;2018;4889
316150;São Geraldo;2018;12164
316160;São Geraldo da Piedade;2018;4015
316165;São Geraldo do Baixio;2018;3963
316170;São Gonçalo do Abaeté;2018;6923
316180;São Gonçalo do Pará;2018;12218
316190;São Gonçalo do Rio Abaixo;2018;10818
312550;São Gonçalo do Rio Preto;2018;3161
316200;São Gonçalo do Sapucaí;2018;25332
316210;São Gotardo;2018;35145
316220;São João Batista do Glória;2018;7407
